locusId	sysName	desc	comb	setATCH203 LB	setATCH204 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS08420	HGI48_RS08420	P-type conjugative transfer ATPase TrbB	HGI48_RS08420 P-type conjugative transfer ATPase TrbB	-0.122177172865752	0.272463722969163	0.378218160150687	0.0635002453009543	0.398617850825652	-0.173917599536915	0.0141216152761745	0.0299404357555358	-0.143731765848807	0.0720934139794642	0.304321257558135	0.200139027730896	-0.0495876404333209	0.0367663515584549	0.0511626952676802	0.233219657075457	0.157371963862308	-0.318477477469291	0.403095521772413	0.176274694931144	-0.0147606539051094	-0.228681732305719	0.0752423282545461	-0.118686104530678	0.172458914217874	-0.000407608796877401	0.133088296922269	0.218434959061457	-0.141577417762529	0.104785504156038	-0.369343391888615	-0.553470750870141	-0.0320160004001482
HGI48_RS08425	HGI48_RS08425	TrbC/VirB2 family protein	HGI48_RS08425 TrbC/VirB2 family protein	-0.0961712772784513	-0.0329520689871113	-0.490959782327458	0.137244156650481	-0.468577600869687	0.144384574866533	0.106420254035534	-0.124717721416207	0.124873792763634	0.135108321220776	-0.445109279205301	-0.529751078736968	-0.405333385177744	-0.525609088798311	-0.0838325686569144	-0.788989297711524	-0.138811577974449	0.134388876535204	-0.126998106535984	-0.708038316117886	-0.79224825836954	0.0362020879783213	-0.0339941514678854	-0.794528065999405	-0.223477578965693	0.108647941870637	-0.530636083292332	0.164089652289869	0.710112109721868	-0.204786394000106	0.432304438262485	-0.0407900805733281	0.508617398351017
HGI48_RS08435	HGI48_RS08435	conjugal transfer protein TrbE	HGI48_RS08435 conjugal transfer protein TrbE	0.160074587288164	0.0593571522539297	0.131997434448635	-0.0107469591347429	-0.0399956542936656	0.0991609120676448	0.0353191815549053	0.18093810725905	-0.0491582368301693	0.0697893165737704	-0.0116578577144817	-0.0356759095324356	-0.121519132773013	-0.0192596728686499	0.220484037011496	0.0138743426268491	-0.0498291698834749	-0.208116721925714	-0.24670461085225	0.0237303293911963	0.314967054959773	0.0853301333544534	0.0609282952134733	-0.0420757882551839	0.0668436058064705	-0.0830151780935692	-0.0486674993171616	0.0830973907705437	-0.150316279493628	-0.175723939513442	-0.1449606501787	-0.0956686037322897	0.035869430398187
HGI48_RS08440	HGI48_RS08440	P-type conjugative transfer protein TrbJ	HGI48_RS08440 P-type conjugative transfer protein TrbJ	-0.0222478468874379	-0.00635928032458866	-0.00665789044419729	-0.611017936917581	-0.166872969137138	-0.267664182935107	-0.00350839791361723	0.0604830687905034	-0.260703284029348	-0.217520414574648	-0.116802292489223	-0.863931625012086	-0.048996094070624	-0.00461893862256413	0.0261642395260102	-0.349675216337628	-0.043898016252551	-0.550699305973304	-0.712233839128569	-0.382657047548985	-0.255130303064455	0.273103597558098	-0.327123940126564	-0.330533828507142	-0.70334453805209	-1.05156779842733	-0.127770537956871	-0.233234132544247	-0.0297267056282484	-0.563542429902831	-0.250437965625471	-0.379056174051014	-0.171219887386046
HGI48_RS08445	HGI48_RS08445	P-type conjugative transfer protein TrbL	HGI48_RS08445 P-type conjugative transfer protein TrbL	0.609443042953673	0.489600598786041	0.339905607809481	0.297891389400309	0.146087354852272	0.418923499941658	0.496880683801898	-0.174943309373996	0.264060830787791	0.103285455760585	-0.00391064266651664	0.286705366002304	0.288169138975482	-0.148006314145261	0.708951079560436	0.380366664654266	0.577429335950797	0.212815099697582	0.31020353779152	0.128880390443725	-0.105344600134014	0.203118962681941	0.323035799478085	0.070667254075611	0.349380188577628	-0.057733185168693	0.0930198870077392	0.110956007884981	-0.0436288062728204	0.0707915543678438	-0.0483238458910347	0.21333792627498	0.542796025909239
HGI48_RS08450	HGI48_RS08450	conjugal transfer protein TrbF	HGI48_RS08450 conjugal transfer protein TrbF	0.0748684457640163	0.35843527746713	-0.44033309831201	-0.352272710450209	-0.401106830268282	-0.287163045467492	0.151930442450837	-0.0579675399818662	0.0161088841425744	-0.454753878508358	-0.0103588480424635	0.227808856870548	-0.385202656594898	0.145496607669027	-0.148050168910894	-0.817271850317217	-0.185625609594473	0.34489009684261	-0.0793242920557922	-0.520699011989919	0.347908047166108	-0.0166819340370036	-0.531026940012093	-0.140994458373142	-0.577688901660044	-0.295445180629476	-0.552565612933519	-0.275421277684861	-0.6523095635387	0.584433133319258	-0.780081775871724	-0.208777007134011	-0.339472623827338
HGI48_RS08455	HGI48_RS08455	P-type conjugative transfer protein TrbG	HGI48_RS08455 P-type conjugative transfer protein TrbG	-0.0172818193621069	0.172858928391681	-0.210095000037969	-0.112431032374633	-0.0315080142282872	-0.15883627702579	0.0386520945571853	0.00426820795869409	-0.010269519574766	-0.0146524941123725	-0.272260409746113	0.0151931754022673	-0.0877382343312905	-0.171562822744618	-0.17763888950342	-0.139390129009007	0.0343470681467024	-0.186241060869084	-0.126447722185718	-0.221510581473813	0.217438200698508	0.0874966020846636	-0.0235922826222138	-0.0862100873797209	0.0490528614483801	-0.00196056944404865	-0.367924646936051	0.0869704911065822	-0.1651012541407	-0.0277861936143063	-0.147839373646198	0.0282306829983988	-0.0978536334035529
HGI48_RS08460	HGI48_RS08460	TrbI/VirB10 family protein	HGI48_RS08460 TrbI/VirB10 family protein	-0.170690814649155	-0.084196387368846	-0.132345264638741	-0.117248289504316	-0.00304788103664505	-0.44044527970902	-0.0484743215845918	-0.146683331603479	0.110303732386277	0.0533575500030578	-0.391016498598865	0.130953127607751	0.00553669606146334	-0.129487016520621	-0.146591237094135	-0.046730579485835	0.00880196921582765	-0.0880502721345821	-0.444781767651679	-0.0443998896532025	0.0790025261401935	-0.336007919522862	-0.224533953151166	-0.222853375772192	-0.369502595839806	-0.22323792613206	-0.179386512546049	-0.0841222370877016	-0.27845564475602	0.0287886654660555	-0.297224444383339	-0.172787325197611	-0.252090732090306
HGI48_RS08465	HGI48_RS08465	transposase	HGI48_RS08465 transposase	0.278227880521562	-0.195406289330636	0.120856433785033	-0.311683082778973	0.0205253624246254	0.4174498084114	0.601430585325463	-0.605896460665823	0.249939492824277	0.0607691310857016	-0.422732490777587	-0.573308813978625	-0.0814853058513119	-0.0291857263814373	-0.742081392393583	-0.490166412666761	0.0483425831125778	0.364389685402951	-1.01602107607548	1.02980725251631	-0.400805159637897	-0.4812390424242	-0.0434531572659138	-0.0844938357310858	0.57703148070409	-0.198640811344805	0.12829137875254	-0.418817597320671	-0.150491812439947	-0.304840337477881	0.470090759156073	-0.374602786972535	0.0998807815523086
HGI48_RS08470	HGI48_RS08470	non-ribosomal peptide synthetase	HGI48_RS08470 non-ribosomal peptide synthetase	0.107170936318697	-0.0382910650934759	-0.0552636506404508	-0.0458720458700544	-0.0207451048425411	-0.13611885346652	-0.00758342176054316	-0.135833492113407	-0.135267883798954	0.0889884480811776	0.0221686295635837	0.0989697884247525	-0.0553078241522984	0.0139793261806938	0.0251703941422483	0.0654073736388249	0.104374968031153	0.0940508717228705	-0.452635254212858	0.128800838570791	-0.125843433202936	0.188019516359077	0.118417774021776	-0.0524331747394442	-0.0767412409108185	-0.0576392745625437	0.0235367398073297	-0.0645774869192478	0.174536823251685	0.187443534396014	-0.154358481141306	0.057361380822797	-0.181576426034556
HGI48_RS08475	HGI48_RS08475	hypothetical protein	HGI48_RS08475 hypothetical protein	0.0993252749667839	0.342802711863259	0.623937514937925	0.15169444345055	-0.118542022770892	0.05863797810041	-0.23605946950134	-0.195464207452099	0.504905209702695	-0.0494161606163651	0.273039996240515	0.0860070164796335	0.468318585368853	0.722691042219361	0.499042662246567	0.248599573342666	0.586437898910894	0.427094685749378	0.72632024699816	-0.244195239493162	1.18108813369463	0.453468846286671	0.192549157530336	0.0754803356604035	-0.778295162031332	0.0879769458829313	0.235999640429669	-0.0732327254426025	-0.141417272872964	0.168806860872494	0.0406356487314375	0.674010067075191	-0.00928306328921091
HGI48_RS08480	HGI48_RS08480	amino acid adenylation domain-containing protein	HGI48_RS08480 amino acid adenylation domain-containing protein	-0.0883652440448427	-0.144763125391462	-0.110917904153764	-0.00724669215606566	-0.184402492728554	0.00171889769392608	-0.0760930420248574	-0.0425641151589473	0.0747653850838406	-0.0895770760701899	-0.246709698155223	-0.119120076291457	-0.0565644109494838	-0.0842294187534013	-0.182154652633689	-0.183456563741161	0.0587783196687719	-0.132279494638892	-0.373499139609728	-0.446756989353624	-0.0828891578041535	0.0572934301718699	-0.261644653531529	-0.192250218630368	0.0476589110575694	-0.162347122512587	0.0724570452353591	-0.0893410839107096	-0.0246310624222917	0.0258759349210361	-0.10324926005958	-0.0952019201466299	-0.0946536980893273
HGI48_RS08485	HGI48_RS08485	non-ribosomal peptide synthetase	HGI48_RS08485 non-ribosomal peptide synthetase	0.0341073524760184	-0.0284992689270955	-0.313907826263484	0.00412547500524457	0.0814639181524683	0.00652644230065857	-0.292453776586003	-0.267419380674875	-0.0338084956881322	0.346452528877389	-0.348867246711786	-0.284110327298774	0.201408444138635	-0.0548907533868409	-0.312534592603201	0.432213784235098	-0.0450434374516301	0.20671509485467	-0.403681652795437	-0.488406329402681	-0.694354717653676	-0.108598800874806	-0.147870442377227	0.175715627062725	-0.0760226359971508	-0.217236366837847	0.241884118773618	0.122308323354385	0.246211909555448	0.398551887520585	-0.254743223676682	0.166730946685872	-0.776775102876857
HGI48_RS08495	HGI48_RS08495	amino acid adenylation domain-containing protein	HGI48_RS08495 amino acid adenylation domain-containing protein	0.0441947312640214	0.0617779785047722	-0.0289636745911275	-0.0209819578613475	-0.187404912155589	0.196331683377129	0.0990186749231819	-0.00787873613790246	-0.0600678925252458	0.131892838346437	0.25112091428331	0.00592041298868928	0.223714752074051	0.0869775967160012	0.087049118140285	0.0440035990647933	0.0115216893444874	-0.0790980234053467	0.185887397905753	0.191302925690645	-0.151585503978561	0.063463608348857	0.122613041212286	-0.205191654806009	-0.0911466800717071	0.25742771339484	0.298633300900256	0.218842377149185	0.0666571414925844	0.106210926376839	-0.0498380194072134	-0.2768718254953	-0.0595340995650369
HGI48_RS08500	HGI48_RS08500	non-ribosomal peptide synthetase	HGI48_RS08500 non-ribosomal peptide synthetase	-0.117386656672204	0.229619978087309	0.0240550138799533	-0.114229974716648	-0.0469442841040394	0.128451102420317	0.118555568276639	0.240356420568594	0.108202047290121	0.382537079687634	-0.229369404844118	-0.275677131588837	0.13451840300398	0.00696103337205745	0.0250569586199163	0.0311354752239457	-0.319156478158792	-0.286157035969248	0.00379384902960961	-0.771985213647841	0.442953401653091	0.0832813488030868	-0.0676368785406355	-0.047926599813065	-0.116758797043075	0.155958782564381	0.0601099950144288	-0.253531585935693	-0.0454373465582993	-0.113171908895271	-0.241263006331325	0.110939752474796	-0.255719194274514
HGI48_RS08510	HGI48_RS08510	alpha/beta fold hydrolase	HGI48_RS08510 alpha/beta fold hydrolase	0.167453898971417	0.149845200634087	0.127010852707535	0.310008538526911	0.275693169785246	-0.0901045298255557	0.0164179479840476	-0.0191825536340569	0.0195445995949356	0.239786351046297	0.0199316332911337	-0.0155851356925327	0.0140625674046764	0.119940352128208	0.121697849250415	0.45876187307055	0.318178576309314	0.0818089902665185	0.120627075408347	0.14274596120014	-0.273772758207708	0.316328776559477	0.139917353300342	0.0279099272962556	0.23240588297738	0.213898788672786	0.0149234770620689	0.0999907069109224	0.138892176067334	0.390230195510782	0.131860039781279	0.066459640762318	0.199714476737261
HGI48_RS08515	HGI48_RS08515	conjugal transfer protein TrbI	HGI48_RS08515 conjugal transfer protein TrbI	-0.0315859451167137	-0.0667990335950494	0.246175966967736	0.274762338767426	0.0731503460518881	-0.00632798766014531	0.175338122708038	0.0376817181890067	-0.279882562312701	-0.0550372818338866	-0.518435309581066	0.18486241869102	-0.0498426547486381	-0.659577657594615	-0.40111787739094	-0.297472196907025	-0.696910794713367	-0.178824695144878	0.39368479210048	0.0840653238586981	-0.00723273195174001	0.20218997377205	-0.219994760716272	0.130015383922305	-0.356971965039613	-0.114260222456997	0.172670657481081	0.108497747695747	-0.012651068210483	-0.177890242092808	-0.319706267825208	-0.550025773671967	-0.300005759706786
HGI48_RS08520	HGI48_RS08520	type II toxin-antitoxin system RelE/ParE family toxin	HGI48_RS08520 type II toxin-antitoxin system RelE/ParE family toxin	-0.0389726160539984	-0.139714533438205	-0.0454194626166357	-0.249826767367599	-0.408686424585262	-0.352781370002611	-0.377518032263268	-0.216679024939725	-0.265272607057308	-0.22437510839131	-0.384558042672909	-0.10949023144296	0.0210122036783496	-0.121975955258942	-0.00870992371429713	0.111362415391727	0.198522056723918	-0.252610364817088	0.150393551598072	-0.161376745851837	-0.127964844756556	-0.150158627528189	-0.216243896318078	-0.1247222130582	0.245718196496997	-0.000862099564424845	-0.0540877026016285	-0.123885889820913	0.171553774451623	-0.0388771829774177	0.0568483767642186	-0.0281400540463186	0.092202563165638
HGI48_RS08525	HGI48_RS08525	DNA-damage-inducible protein J	HGI48_RS08525 DNA-damage-inducible protein J	-0.684318630606388	-0.542982794063558	-0.451410355296986	-0.53644460036526	-0.573801360843307	-1.02589208594073	-0.354381504968535	-0.662448429199103	-1.49536989742207	0.0563061558493705	-0.463566536968282	-0.44492564823432	-0.41955647821751	-0.524063214925006	0.288878733585907	0.00761575687124372	0.32215457542446	0.67720487383057	-0.955940214640115	-0.0671354599181382	-1.72971011951107	-0.345190439081052	-0.486056131526573	-0.125293876354138	-0.401192589569073	-0.359110862037014	0.028471897237293	0.284925066131705	-0.479839736407435	0.665859813094189	-0.633790589434257	0.180523343744427	-0.430975113929787
HGI48_RS08530	HGI48_RS08530	hypothetical protein	HGI48_RS08530 hypothetical protein	0.163564460601172	-0.21062782403743	0.334498831774967	-0.0633605591081962	-0.459036229384186	-0.501636101525523	-0.495306352248409	-0.16777055311215	-0.411760787272095	-0.356752010809096	0.422489640893783	-0.436242029719104	-0.554354841555782	-0.396673394549343	0.471507083245117	0.398666772670655	0.180980309850673	0.482692594990544	0.755901527256153	-0.458665984135466	-0.506324540586284	-0.270645012318384	-0.224656420272741	0.174388671195669	0.105921564272164	-0.263643018968069	0.122587585840373	0.135999668822022	0.534075115623717	0.00213741693723146	0.61902682219668	0.258819474227154	0.422641987291419
HGI48_RS08535	HGI48_RS08535	integrase	HGI48_RS08535 integrase	0.195279630543619	0.268660842641061	0.120791324087407	0.0376449920159928	0.19562202479063	0.31271711791556	-0.112317569059659	0.371806555881867	0.490053739863825	0.365563764771188	-0.196977264357938	-0.186318784209593	0.113033870203738	-0.247698572906271	0.265108846648347	0.00326566441748544	-0.206417574625851	0.25285617343743	0.446421715408465	-0.36531088089284	0.645893574504227	0.194008023222537	-0.000365960378188701	0.167041059635456	0.0492941900476029	0.115173547511423	0.0224885816364966	0.0704535262721993	0.0775263747722291	-0.57166005877723	-0.0449041548883446	-0.0199414819715323	0.11787264643526
HGI48_RS08540	HGI48_RS08540	H-NS histone family protein	HGI48_RS08540 H-NS histone family protein	-0.116343562400672	0.428845528759936	-0.223417569616455	0.234041083345002	-0.172656937840581	-0.814454759707935	-0.524532563951916	-0.892343860677061	-0.36732225399986	-0.159865085485259	0.127604188116583	0.187432806462129	-0.288878176409037	0.295090991572615	-0.367215753777224	0.163169486603249	-0.212233559167473	-0.890067545838438	0.00175912641237658	-0.120207985749088	-0.896163094736137	-0.0729422428492037	0.289869678340499	-0.343447887102868	0.246079280707714	0.0436861352988315	-0.0274548624081519	0.218706275159113	-0.0867375635176191	-0.446886052102592	-0.413440852825808	0.355988049829699	-0.982548358190313
HGI48_RS08545	HGI48_RS08545	helix-turn-helix transcriptional regulator	HGI48_RS08545 helix-turn-helix transcriptional regulator	-0.375785445159657	-0.0349983586036919	0.0806171351732474	0.0260607135299794	-0.485386281604603	-0.6859739040013	-0.190712585172987	0.00799475636839875	-0.218790426779372	-0.412903088889058	-0.163251362337411	0.469547653124008	-0.285142879372374	-0.0322462515450893	-0.180286885713314	-0.150308977799761	0.0872415681234764	0.470933476604544	0.48255946551673	0.376283784033253	-0.207950061573272	0.351194986145035	0.192058166242768	-0.234649167339454	0.145627882864862	0.121912667551017	0.106393524749918	0.473223207804506	-0.352133410235985	-0.293426659081588	-0.085560082689379	-0.0913443945338936	0.194387034661576
HGI48_RS08550	HGI48_RS08550	helix-turn-helix transcriptional regulator	HGI48_RS08550 helix-turn-helix transcriptional regulator	-0.0751391163073115	0.0244644534562937	-0.0227061363637466	0.135792072304056	-0.0245154680312344	0.0920096695638546	-0.0507868546930179	-0.219950137420325	0.212236353043368	0.0130778393017108	-0.0255744843024388	-0.0448293062180437	0.379410545847506	0.336429344154707	-0.146148834574437	-0.135941246993357	0.175824925235418	-0.0478653071031311	0.37822331786452	-0.0416046808586353	0.592211595188742	0.212848545568745	0.134770590941013	-0.0404948704159465	0.217813940079906	-0.177827201031991	-0.0727144163294161	0.186790063457529	-0.0426094622479973	-0.11082176005382	-0.0830171906039163	-0.100745447287842	-0.0728901470540617
HGI48_RS08555	HGI48_RS08555	helix-turn-helix domain-containing protein	HGI48_RS08555 helix-turn-helix domain-containing protein	0.197481852136435	-1.05470148053486	0.161353013914361	-0.536473920700078	-1.64816854641551	-0.766351336040213	-0.0937147247373793	-0.678616071369009	-0.319172972053126	-1.19954021043515	0.408213149513995	0.182855085625408	-0.0341308767056132	0.247707472259952	-0.405725115625477	0.89696369706129	0.185950358717159	-0.680628917152522	1.04127250806559	0.706364091123198	-1.33400442997915	-0.0436343759529337	-0.395497355490083	0.433063281445726	0.208143539309833	-0.532944206540916	0.034317903664744	-1.25843724566079	0.18005415508703	-0.212151916887989	-0.824156648295977	-0.347406835122981	-0.181585708079289
HGI48_RS08570	HGI48_RS08570	PAAR domain-containing protein	HGI48_RS08570 PAAR domain-containing protein	0.0111036522322399	0.00424306553271292	-0.104119650058074	-0.0729357867742294	0.167487051764025	0.201721381007888	0.0202272642499909	-0.0768202253144631	0.129037276258454	0.110469601568415	-0.01931541633919	-0.145223037943939	-0.0566117977508167	0.0156893882932464	-0.000935004990765043	-0.180365796001136	-0.37272444994289	-0.225405194124861	-0.193563231028773	-0.676058559511834	-0.195018574089683	-0.244283688964973	-0.158480987297382	-0.325703450070667	-0.350132345498764	-0.340055510931232	-0.267365034880945	-0.240620063073222	-0.182714057009909	-0.241668531019151	-0.331064338402299	-0.145901461009382	-0.287360597853799
HGI48_RS08575	HGI48_RS08575	DUF1795 domain-containing protein	HGI48_RS08575 DUF1795 domain-containing protein	-0.133485633132136	-0.069131991031208	-0.0560143708897347	-0.0395381249078989	0.345529075866273	0.396768755571954	-0.181592508097448	-0.245259267623041	-0.161990310487167	-0.379242771104347	-0.0567422617598738	0.0574570804318398	-0.0165482505712055	0.170144017018739	0.0941711824423075	0.0343612157363592	0.000617515670052082	0.0482679601509961	0.328277519560736	-0.981466857536155	-0.726797237095945	0.0135109583065074	-0.0816688213984439	0.277298307609647	0.310302564797112	-0.0427672699922315	-0.376690524401684	-0.09258183733007	-0.28435436489802	-0.100543828618948	-0.286572838795405	0.10466379738296	0.432670917022955
HGI48_RS08580	HGI48_RS08580	type VI secretion system tip protein VgrG	HGI48_RS08580 type VI secretion system tip protein VgrG	0.0874889092956209	0.247498310578677	-0.951098683300227	-0.23154423016241	-0.0398876779924882	-0.182009770465909	0.282743116254633	-0.30573222033888	-0.775344328378466	0.0515915585101991	0.315108649477856	-0.661971950928116	-0.153179862797899	-0.728612623966518	-0.762920490979591	-0.143636946245219	0.227095274030404	-0.525241554124955	-0.538069834831395	-0.126930729378929	-1.10323696189402	-0.701678455419114	-0.719379890878006	-0.386209437466159	-0.618852395525277	-0.366753575791735	-0.379412531922048	-0.495964976621236	0.0287147869786663	-0.190459010028597	0.296513406296047	-0.274715001878795	0.14246683633003
HGI48_RS08595	HGI48_RS08595	DgsA anti-repressor MtfA	HGI48_RS08595 DgsA anti-repressor MtfA	-0.545154854530834	-0.117405144830866	0.184719889443776	-0.0524888544783889	-0.102234798713379	-0.00384531048667025	-0.0666336497430394	0.15134851910603	-0.0938312046095401	0.0258128198258913	-0.100612547544208	-0.479847426208975	0.153611429816922	0.13177125934635	0.243205952117499	0.256798672457662	0.270285878929209	-0.672112513436459	0.0659262083098812	0.193586322877383	-0.326151971461771	-0.643405226983152	-0.166429732174187	-0.0616565913927796	0.0618213895036042	-0.147176252650488	-0.221891331941744	0.0171175839263924	0.0339404412021392	-0.135917999656158	0.0251245494696667	-0.134351294953272	-0.346976592064857
HGI48_RS08605	HGI48_RS08605	DUF3168 domain-containing protein	HGI48_RS08605 DUF3168 domain-containing protein	0.159054895168632	-0.204503979010703	-0.408529859738776	-0.613566500080126	-0.625321060719681	-0.603394270692161	-0.36691470754817	-0.131630595810458	-0.36262056481232	-0.125567286748185	0.0760691948475217	0.018285694210143	-0.27028276543529	-1.07775855868472	0.449188909754318	-0.445593298125798	-0.477464289439138	-0.164841783114524	0.20051411570267	-1.10076317566163	0.0141452812160164	-0.593577187396701	-0.0796062221830269	-0.0471034919132828	0.224386455083753	-0.433123899023301	-0.0989432116396229	-0.615624110570797	-0.119823764563709	-0.0578701011010807	-0.362534290784682	0.274332006637355	0.118646718357122
HGI48_RS08610	HGI48_RS08610	discoidin domain-containing protein	HGI48_RS08610 discoidin domain-containing protein	0.0598376100066674	0.100824360063706	-0.013676729186857	0.0438828190034121	-0.0874954242834028	0.00848146460148469	0.0358184345505574	-0.00573737953868536	-0.123978400473444	-0.0954962288723354	0.0200200123587876	-0.0442152208647633	0.00640500666259414	-0.148654574008175	-0.0464034873265573	0.170333965790935	0.111316995362474	0.186491485613395	-0.163354279596124	-0.067659624376653	-0.181550739884916	0.100367966701216	-0.162230950681409	0.0479560357392145	0.0701812130855006	-0.0186466260797706	0.0355613315558264	0.0331953096375976	-0.0204630227716223	-0.0121943881686121	-0.0128674777804956	-0.0378319271376417	0.0496812682675738
HGI48_RS08620	HGI48_RS08620	NAD(P)H-dependent oxidoreductase	HGI48_RS08620 NAD(P)H-dependent oxidoreductase	0.112078258908633	0.173510389239982	-0.580892910304172	-0.574360473820945	0.296667217097226	0.281963052101733	-0.154464014931127	0.304838923074572	0.0949745447206992	-0.149101275465525	-0.146993490381924	0.256072692913288	-0.11263275542772	-0.143178323133897	0.424642174299693	-0.111741159831216	0.1777897749013	-0.0489747174280475	-1.26379066277534	0.606226603817823	1.06513169706391	0.0260835537967633	-0.208851688311401	-0.587170919267757	-0.459275962179175	-0.331981845731242	-0.205588015965883	-0.171644170820522	-0.239393055011617	0.827881852038135	-0.109694615836221	-0.66843110691886	-0.326596309184076
HGI48_RS08625	HGI48_RS08625	glycosyltransferase	HGI48_RS08625 glycosyltransferase	0.403316955623145	-0.330199852995919	0.0665305636439331	-0.0105793209739686	-0.242281690107996	0.205976292550698	-0.144562268143981	-0.396204366411646	-0.143720477482807	-0.241411358914804	0.150042655008336	-0.157677602013391	0.187661377478955	-0.112231657599574	-0.15172827885212	-0.222460158226941	0.456738137705389	0.0501342507637033	-0.375101774504415	0.0712045530817436	-0.995657721167123	0.65265372066668	0.0751633027401656	0.231819573699992	0.0961352490166641	-0.113548289919108	-0.0662238584302969	-0.0149758434818398	0.0160660763385054	0.0697520354021639	0.0806603303403586	0.147632243031483	-0.0657384924540647
HGI48_RS08630	HGI48_RS08630	acyl-CoA thioesterase	HGI48_RS08630 acyl-CoA thioesterase	0.292455570322223	0.239756120021273	0.220398923311133	0.418415354897883	0.106190761675298	0.0439305613526514	0.151766099080144	-0.10839871564874	0.327414081323171	-0.190241762917709	0.0715903399965594	-0.0307674841876417	0.077371450802849	0.00507779447592049	0.16953350704849	-0.0452500326916395	-0.0314436904507999	-0.108941091797615	0.360602201022222	0.409918698917538	-0.194403047874699	-0.117256150419951	0.0971468724995156	0.277408044027306	-0.145334173526599	-0.113701049849301	0.480466283330466	-0.161327035871564	0.457966382474621	0.28590239061116	-0.0538235631666932	-0.0672173939529832	0.386912582383818
HGI48_RS08635	HGI48_RS08635	molybdopterin-synthase adenylyltransferase MoeB	HGI48_RS08635 molybdopterin-synthase adenylyltransferase MoeB	-0.144178424300309	-0.102220821449334	-0.262740266141996	0.279443374905384	0.469507294062461	0.146519477218641	0.583571716523067	0.155961245401349	0.32460561262084	-0.0569420963208814	0.305578828466004	0.214021979785136	-0.0308502571506208	-0.22074704828702	-0.216872412386832	-0.320994411935095	-0.259772029948478	0.017214146861296	-0.391911727027604	0.221351958863454	0.0202325158522992	0.171795988101775	-0.111843814985722	-0.0890333807301658	0.274933450205676	-0.0595127317223055	-0.16007483278874	0.364787939183837	-0.0929127553125526	-0.393076293834298	-0.121019065800873	-0.127247944862391	-0.0761802502932953
HGI48_RS08640	HGI48_RS08640	molybdopterin molybdotransferase MoeA	HGI48_RS08640 molybdopterin molybdotransferase MoeA	0.147723138867232	-0.407041972504193	-0.00640789385309415	0.296337750165173	0.427636605715772	0.571843872538575	0.800840191974481	0.312502157697986	0.373730851514728	0.464540039590401	0.200955710921354	-0.187630870928458	-0.19291646903481	0.207497902834444	0.566314027045116	-0.102036473993796	-0.947396390853464	0.105193509425632	0.210974673553735	-0.341274547315425	0.692305863267089	-0.414847506342892	-0.272150482373395	-0.0133296983295803	-0.337035935866651	-0.11860469758761	-0.424002638295653	-0.211880323701861	0.0669248464872215	-0.110674335867187	-0.0258805433025948	-0.170891792832679	-0.219636419553284
HGI48_RS08645	HGI48_RS08645	NAD-dependent malic enzyme	HGI48_RS08645 NAD-dependent malic enzyme	-0.322173027513587	-0.124060666878951	-0.263706371602873	-0.353079360402916	-1.47217046309907	-1.23426247983154	-1.16315696876566	-1.67785579846536	-1.3533551499776	-1.41929124094611	0.21262883357488	0.290774908438248	0.190245496194646	0.334370648145333	0.423029883117584	0.178378139109381	-0.344991814703302	-0.478067751473215	-0.202233628628306	-0.223588402731545	-0.524813609781357	-0.393124188989504	-0.50861376332796	-0.591436887873278	-0.472911964926648	-0.422778127717626	-0.260437561851148	-0.488660021375384	-0.386385155350531	-0.275364007351708	-0.268706690666085	-0.501567402788791	-0.44670597840325
HGI48_RS08650	HGI48_RS08650	cytidine deaminase	HGI48_RS08650 cytidine deaminase	0.161351641904689	0.15309846337107	0.0607349642284486	-0.0337638219083465	-0.197783267775444	0.159417881308243	-0.0884507630869601	-0.216878000267837	-0.176966242180269	-0.405072358304667	-0.0776280797260644	-0.221662304364045	0.0380641794604428	-0.092985118879224	0.163398123136123	0.0870638171571475	0.125021458026908	-0.161953023313906	-0.552942968706479	0.0770895527216268	-0.0818126771415693	0.0326241463472151	-0.0689375485783749	-0.0811843191720072	-0.0831435733057622	-0.15864792090858	-0.0908002953153436	-0.111018274897311	-0.0236593540980485	0.163555818308262	0.104286197236698	-0.223142483371008	-0.163076803989122
